"","efo_id","trait","uri"
"2381","EFO_1001938","B-cell non-Hodgkins lymphoma","http://www.ebi.ac.uk/efo/EFO_1001938"
"2382","HP_0009762","facial wrinkling","http://purl.obolibrary.org/obo/HP_0009762"
"2383","HP_0025258","Stiff neck","http://purl.obolibrary.org/obo/HP_0025258"
"2384","HP_0100608","metrorrhagia","http://purl.obolibrary.org/obo/HP_0100608"
"2385","EFO_0009408","abnormal vaginal discharge smell","http://www.ebi.ac.uk/efo/EFO_0009408"
"2386","EFO_0009409","abnormal vaginal discharge itching","http://www.ebi.ac.uk/efo/EFO_0009409"
"2387","HP_0030914","abnormal peristalsis","http://purl.obolibrary.org/obo/HP_0030914"
"2388","NCIT_C74532","nervousness","http://purl.obolibrary.org/obo/NCIT_C74532"
"2389","NCIT_C95746","sleepiness","http://purl.obolibrary.org/obo/NCIT_C95746"
"2390","NCIT_C117245","decreased attention","http://purl.obolibrary.org/obo/NCIT_C117245"
"2391","EFO_0009410","uterine fibroid measurement","http://www.ebi.ac.uk/efo/EFO_0009410"
"2392","EFO_0009411","CCL13 measurement","http://www.ebi.ac.uk/efo/EFO_0009411"
"2393","EFO_0009413","CCL15 measurement","http://www.ebi.ac.uk/efo/EFO_0009413"
"2394","EFO_0009414","CCL17 measurement","http://www.ebi.ac.uk/efo/EFO_0009414"
"2395","EFO_0009415","CCL19 measurement","http://www.ebi.ac.uk/efo/EFO_0009415"
"2396","EFO_0009416","CCL21 measurement","http://www.ebi.ac.uk/efo/EFO_0009416"
"2397","EFO_0009417","CCL23 measurement","http://www.ebi.ac.uk/efo/EFO_0009417"
"2398","EFO_0009418","CCL24 measurement","http://www.ebi.ac.uk/efo/EFO_0009418"
"2399","EFO_0009419","CX3CL1 measurement","http://www.ebi.ac.uk/efo/EFO_0009419"
"2400","EFO_0009420","CXCL12 measurement","http://www.ebi.ac.uk/efo/EFO_0009420"
"2401","EFO_0009421","CXCL13 measurement","http://www.ebi.ac.uk/efo/EFO_0009421"
"2402","EFO_0009422","CXCL5 measurement","http://www.ebi.ac.uk/efo/EFO_0009422"
"2403","EFO_0009423","CXCL6 measurement","http://www.ebi.ac.uk/efo/EFO_0009423"
"2404","EFO_0009412","interleukin 1 alpha measurement","http://www.ebi.ac.uk/efo/EFO_0009412"
"2405","HP_0000964","Eczema","http://purl.obolibrary.org/obo/HP_0000964"
"2406","EFO_0000684","respiratory system disease","http://www.ebi.ac.uk/efo/EFO_0000684"
"2407","EFO_0009694","beta-lactam allergy measurement","http://www.ebi.ac.uk/efo/EFO_0009694"
"2408","EFO_0009695","household income","http://www.ebi.ac.uk/efo/EFO_0009695"
"2409","EFO_0009696","social deprivation","http://www.ebi.ac.uk/efo/EFO_0009696"
"2410","HP_0003418","back pain","http://purl.obolibrary.org/obo/HP_0003418"
"2411","EFO_0009697","pathological complete response","http://www.ebi.ac.uk/efo/EFO_0009697"
"2412","EFO_0009698","gestational blood glucose measurement","http://www.ebi.ac.uk/efo/EFO_0009698"
"2413","EFO_0009699","foot muscle strength measurement","http://www.ebi.ac.uk/efo/EFO_0009699"
"2414","EFO_0009700","visual perception measurement","http://www.ebi.ac.uk/efo/EFO_0009700"
"2415","EFO_0009701","visceral:total adipose tissue ratio","http://www.ebi.ac.uk/efo/EFO_0009701"
"2416","EFO_0004918","age at diagnosis","http://www.ebi.ac.uk/efo/EFO_0004918"
"2417","Orphanet_908","fragile X syndrome","http://www.orpha.net/ORDO/Orphanet_908"
"2418","EFO_0009704","radiation-induced brain injury","http://www.ebi.ac.uk/efo/EFO_0009704"
"2419","EFO_0009705","small intestine enteropathy","http://www.ebi.ac.uk/efo/EFO_0009705"
"2420","EFO_0004277","brain infarction","http://www.ebi.ac.uk/efo/EFO_0004277"
"2421","EFO_1000811","anterior uveitis","http://www.ebi.ac.uk/efo/EFO_1000811"
"2422","EFO_0009636","cesarean section","http://www.ebi.ac.uk/efo/EFO_0009636"
"2423","EFO_0009756","autoimmune type 1 diabetes","http://www.ebi.ac.uk/efo/EFO_0009756"
"2424","EFO_0009757","idiopathic type 1 diabetes","http://www.ebi.ac.uk/efo/EFO_0009757"
"2425","EFO_0009758","fulminant type 1 diabetes","http://www.ebi.ac.uk/efo/EFO_0009758"
"2426","EFO_0009764","eye colour measurement","http://www.ebi.ac.uk/efo/EFO_0009764"
"2427","EFO_0009762","healthspan","http://www.ebi.ac.uk/efo/EFO_0009762"
"2428","EFO_0009763","peak expiratory flow","http://www.ebi.ac.uk/efo/EFO_0009763"
"2429","EFO_0009765","alanine measurement","http://www.ebi.ac.uk/efo/EFO_0009765"
"2430","EFO_0009766","asparagine measurement","http://www.ebi.ac.uk/efo/EFO_0009766"
"2431","EFO_0009767","glycine measurement","http://www.ebi.ac.uk/efo/EFO_0009767"
"2432","EFO_0009768","glutamine measurement","http://www.ebi.ac.uk/efo/EFO_0009768"
"2433","EFO_0009769","histidine measurement","http://www.ebi.ac.uk/efo/EFO_0009769"
"2434","EFO_0009770","leucine measurement","http://www.ebi.ac.uk/efo/EFO_0009770"
"2435","EFO_0009771","methionine measurement","http://www.ebi.ac.uk/efo/EFO_0009771"
"2436","EFO_0009773","proline measurement","http://www.ebi.ac.uk/efo/EFO_0009773"
"2437","EFO_0009774","serine measurement","http://www.ebi.ac.uk/efo/EFO_0009774"
"2438","EFO_0009775","threonine measurement","http://www.ebi.ac.uk/efo/EFO_0009775"
"2439","EFO_0009776","ornithine measurement","http://www.ebi.ac.uk/efo/EFO_0009776"
"2440","EFO_0009777","citrulline measurement","http://www.ebi.ac.uk/efo/EFO_0009777"
"2441","EFO_1000391","Nasal cavity polyp","http://www.ebi.ac.uk/efo/EFO_1000391"
"2442","EFO_0009778","tri-iodothyronine measurement","http://www.ebi.ac.uk/efo/EFO_0009778"
"2443","EFO_0009779","tri-iodothyronine/thyroxine ratio measurement","http://www.ebi.ac.uk/efo/EFO_0009779"
"2444","EFO_0009782","progesterone-receptor positive breast cancer","http://www.ebi.ac.uk/efo/EFO_0009782"
"2445","EFO_0009781","progesterone-receptor negative breast cancer","http://www.ebi.ac.uk/efo/EFO_0009781"
"2446","EFO_0009780","HER2 negative breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0009780"
"2447","EFO_0009783","carotid atherosclerosis","http://www.ebi.ac.uk/efo/EFO_0009783"
"2448","EFO_0009784","central serous retinopathy","http://www.ebi.ac.uk/efo/EFO_0009784"
"2449","EFO_0009785","remission","http://www.ebi.ac.uk/efo/EFO_0009785"
"2450","EFO_0009806","total hip arthroplasty","http://www.ebi.ac.uk/efo/EFO_0009806"
"2451","EFO_0004143","carpal tunnel syndrome","http://www.ebi.ac.uk/efo/EFO_0004143"
"2452","MONDO_0001475","neutropenia","http://purl.obolibrary.org/obo/MONDO_0001475"
"2453","EFO_0009860","chromosomal aberration frequency","http://www.ebi.ac.uk/efo/EFO_0009860"
"2454","EFO_0009861","chromosome-type aberration frequency","http://www.ebi.ac.uk/efo/EFO_0009861"
"2455","EFO_0009862","chromatid-type aberration frequency","http://www.ebi.ac.uk/efo/EFO_0009862"
"2456","EFO_0009854","treatment resistant depression","http://www.ebi.ac.uk/efo/EFO_0009854"
"2457","EFO_0009855","frontal fibrosing alopecia","http://www.ebi.ac.uk/efo/EFO_0009855"
"2458","EFO_0009856","lichen planopilaris","http://www.ebi.ac.uk/efo/EFO_0009856"
"2459","EFO_0009857","ruminative stress response","http://www.ebi.ac.uk/efo/EFO_0009857"
"2460","EFO_0009858","brooding stress response","http://www.ebi.ac.uk/efo/EFO_0009858"
"2461","EFO_0009859","reflective stress response","http://www.ebi.ac.uk/efo/EFO_0009859"
"2462","EFO_0009894","carbamazepine-induced hyponatremia","http://www.ebi.ac.uk/efo/EFO_0009894"
"2463","EFO_0009895","oxcarbazepine-induced hyponatremia","http://www.ebi.ac.uk/efo/EFO_0009895"
"2464","EFO_0009893","response to oxcarbazepine","http://www.ebi.ac.uk/efo/EFO_0009893"
"2465","EFO_0009892","facial attractiveness measurement","http://www.ebi.ac.uk/efo/EFO_0009892"
"2466","EFO_0007536","vesicoureteric reflex","http://www.ebi.ac.uk/efo/EFO_0007536"
"2467","EFO_0009388","sum of basophil and neutrophil counts","http://www.ebi.ac.uk/efo/EFO_0009388"
"2468","EFO_0008446","platelet-to-lymphocyte ratio","http://www.ebi.ac.uk/efo/EFO_0008446"
"2469","EFO_0008447","neutrophil-to-lymphocyte ratio","http://www.ebi.ac.uk/efo/EFO_0008447"
"2470","EFO_0008449","magnesium:creatinine ratio measurement","http://www.ebi.ac.uk/efo/EFO_0008449"
"2471","EFO_0008450","fractional excretion of magnesium measurement","http://www.ebi.ac.uk/efo/EFO_0008450"
"2472","EFO_0008451","activities of daily living score measurement","http://www.ebi.ac.uk/efo/EFO_0008451"
"2473","EFO_0008452","mid-arm muscle circumference measurement","http://www.ebi.ac.uk/efo/EFO_0008452"
"2474","EFO_0008453","calf circumference measurement","http://www.ebi.ac.uk/efo/EFO_0008453"
"2475","EFO_0008454","short physical performance battery score measurement","http://www.ebi.ac.uk/efo/EFO_0008454"
"2476","EFO_0008455","sleep apnea measurement during REM sleep","http://www.ebi.ac.uk/efo/EFO_0008455"
"2477","EFO_0008456","sleep apnea measurement during non-REM sleep","http://www.ebi.ac.uk/efo/EFO_0008456"
"2478","CHEBI_35705","immunosuppressive agent","http://purl.obolibrary.org/obo/CHEBI_35705"
"2479","EFO_0008457","cannabis dependence measurement","http://www.ebi.ac.uk/efo/EFO_0008457"
"2480","EFO_0008458","tacrolimus measurement","http://www.ebi.ac.uk/efo/EFO_0008458"
"2481","EFO_0008459","response to mepolizumab","http://www.ebi.ac.uk/efo/EFO_0008459"
"2482","EFO_0008462","pregnancy induced alloimmunization","http://www.ebi.ac.uk/efo/EFO_0008462"
"2483","EFO_0008460","colorectal health","http://www.ebi.ac.uk/efo/EFO_0008460"
"2484","EFO_0008463","glucagon measurement","http://www.ebi.ac.uk/efo/EFO_0008463"
"2485","EFO_0008464","glucose-dependent insulinotropic peptide (GIP) measurement","http://www.ebi.ac.uk/efo/EFO_0008464"
"2486","EFO_0008465","glucagon-like peptide-1 measurement","http://www.ebi.ac.uk/efo/EFO_0008465"
"2487","EFO_0008487","lateral ventricle volume measurement","http://www.ebi.ac.uk/efo/EFO_0008487"
"2488","EFO_1000786","osteoarthritis of the hip","http://www.ebi.ac.uk/efo/EFO_1000786"
"2489","EFO_0008466","Matrix Metalloproteinase 8 Measurement","http://www.ebi.ac.uk/efo/EFO_0008466"
"2490","EFO_0008534","tryptophan measurement","http://www.ebi.ac.uk/efo/EFO_0008534"
"2491","EFO_0008535","post-traumatic stress disorder symptom measurement","http://www.ebi.ac.uk/efo/EFO_0008535"
"2492","EFO_0008536","anti-centromere-antibody-positive systemic scleroderma","http://www.ebi.ac.uk/efo/EFO_0008536"
"2493","EFO_0008537","anti-topoisomerase-I-antibody-positive systemic scleroderma","http://www.ebi.ac.uk/efo/EFO_0008537"
"2494","EFO_0005221","cholangiocarcinoma","http://www.ebi.ac.uk/efo/EFO_0005221"
"2495","EFO_0008589","esterified cholesterol measurement","http://www.ebi.ac.uk/efo/EFO_0008589"
"2496","EFO_0008591","free cholesterol measurement","http://www.ebi.ac.uk/efo/EFO_0008591"
"2497","EFO_0008592","high density lipoprotein particle size measurement","http://www.ebi.ac.uk/efo/EFO_0008592"
"2498","EFO_0008593","low density lipoprotein particle size measurement","http://www.ebi.ac.uk/efo/EFO_0008593"
"2499","EFO_0008594","very low density lipoprotein particle size measurement","http://www.ebi.ac.uk/efo/EFO_0008594"
"2500","EFO_0008595","intermediate density lipoprotein measurement","http://www.ebi.ac.uk/efo/EFO_0008595"
"2501","EFO_0008596","chylomicron measurement","http://www.ebi.ac.uk/efo/EFO_0008596"
"2502","EFO_1000637","acute respiratory distress syndrome","http://www.ebi.ac.uk/efo/EFO_1000637"
"2503","EFO_0009095","psychological measurement","http://www.ebi.ac.uk/efo/EFO_0009095"
"2504","EFO_0009096","negative domain measurement","http://www.ebi.ac.uk/efo/EFO_0009096"
"2505","EFO_0009097","positive domain measurement","http://www.ebi.ac.uk/efo/EFO_0009097"
"2506","EFO_0009098","cognitive domain measurement","http://www.ebi.ac.uk/efo/EFO_0009098"
"2507","EFO_0009099","arousal domain measurement","http://www.ebi.ac.uk/efo/EFO_0009099"
"2508","EFO_0009100","social domain measurement","http://www.ebi.ac.uk/efo/EFO_0009100"
"2509","EFO_0009101","age at first birth measurement","http://www.ebi.ac.uk/efo/EFO_0009101"
"2510","EFO_000910","number of children ever born measurement","http://www.ebi.ac.uk/efo/EFO_000910"
"2511","EFO_0009103","theory of mind measurement","http://www.ebi.ac.uk/efo/EFO_0009103"
"2512","EFO_1000764","seborrheic dermatitis","http://www.ebi.ac.uk/efo/EFO_1000764"
"2513","EFO_0009176","adrenal suppression measurement","http://www.ebi.ac.uk/efo/EFO_0009176"
"2514","EFO_0009177","myopic maculopathy severity measurement","http://www.ebi.ac.uk/efo/EFO_0009177"
"2515","EFO_0009178","neurofilament light chain measurement","http://www.ebi.ac.uk/efo/EFO_0009178"
"2516","EFO_0009179","beta-secretase 1 measurement","http://www.ebi.ac.uk/efo/EFO_0009179"
"2517","EFO_0009175","response to synacthen","http://www.ebi.ac.uk/efo/EFO_0009175"
"2518","EFO_0009180","rosacea severity measurement","http://www.ebi.ac.uk/efo/EFO_0009180"
"2519","EFO_0009181","growth differentiation factor 15 measurement","http://www.ebi.ac.uk/efo/EFO_0009181"
"2520","EFO_0009182","psychotic symptom measurement","http://www.ebi.ac.uk/efo/EFO_0009182"
"2521","EFO_0009183","empathy measurement","http://www.ebi.ac.uk/efo/EFO_0009183"
"2522","PATO_0001422","dead","http://purl.obolibrary.org/obo/PATO_0001422"
"2523","EFO_1000971","hyperemesis gravidarum","http://www.ebi.ac.uk/efo/EFO_1000971"
"2524","EFO_0009261","response to aripiprazole","http://www.ebi.ac.uk/efo/EFO_0009261"
"2525","EFO_0009264","maximum cigarettes per day measurement","http://www.ebi.ac.uk/efo/EFO_0009264"
"2526","EFO_0009263","nicotine withdrawal symptom count","http://www.ebi.ac.uk/efo/EFO_0009263"
"2527","EFO_0009262","nicotine dependence symptom count","http://www.ebi.ac.uk/efo/EFO_0009262"
"2528","EFO_0009265","nausea and vomiting of pregnancy severity measurement","http://www.ebi.ac.uk/efo/EFO_0009265"
"2529","EFO_0009266","refractory celiac disease","http://www.ebi.ac.uk/efo/EFO_0009266"
"2530","EFO_0009268","family history of Alzheimer’s disease","http://www.ebi.ac.uk/efo/EFO_0009268"
"2531","EFO_0009269","ADAMTS13 measurement","http://www.ebi.ac.uk/efo/EFO_0009269"
"2532","EFO_0009270","heel bone mineral density","http://www.ebi.ac.uk/efo/EFO_0009270"
"2533","EFO_0009271","Epstein Barr virus nuclear antigen-1 seropositivity","http://www.ebi.ac.uk/efo/EFO_0009271"
"2534","EFO_0009272","Epstein Barr viral capsid antigen seropositivity","http://www.ebi.ac.uk/efo/EFO_0009272"
"2535","EFO_0009273","anti-Epstein Barr virus antibody measurement","http://www.ebi.ac.uk/efo/EFO_0009273"
"2536","EFO_0009274","Epstein Barr viral capsid antigen IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009274"
"2537","EFO_0009277","supraventricular ectopy","http://www.ebi.ac.uk/efo/EFO_0009277"
"2538","EFO_0009276","ventricular ectopy","http://www.ebi.ac.uk/efo/EFO_0009276"
"2539","EFO_0009275","premature cardiac contractions","http://www.ebi.ac.uk/efo/EFO_0009275"
"2540","EFO_0009278","cranial vault morphology measurement","http://www.ebi.ac.uk/efo/EFO_0009278"
"2541","EFO_0009279","response to tenofovir","http://www.ebi.ac.uk/efo/EFO_0009279"
"2542","EFO_0009281","choroidal thickness measurement","http://www.ebi.ac.uk/efo/EFO_0009281"
"2543","EFO_0009282","sodium measurement","http://www.ebi.ac.uk/efo/EFO_0009282"
"2544","EFO_0009283","potassium measurement","http://www.ebi.ac.uk/efo/EFO_0009283"
"2545","EFO_0009284","chloride measurement","http://www.ebi.ac.uk/efo/EFO_0009284"
"2546","EFO_0009285","fractional shortening","http://www.ebi.ac.uk/efo/EFO_0009285"
"2547","EFO_0009286","heart relative wall thickness","http://www.ebi.ac.uk/efo/EFO_0009286"
"2548","EFO_0009288","posterior wall thickness","http://www.ebi.ac.uk/efo/EFO_0009288"
"2549","EFO_0009289","left ventricular mass","http://www.ebi.ac.uk/efo/EFO_0009289"
"2550","EFO_0009290","left ventricular mass index","http://www.ebi.ac.uk/efo/EFO_0009290"
"2551","EFO_0009303","fructosamine measurement","http://www.ebi.ac.uk/efo/EFO_0009303"
"2552","EFO_0009304","percent glycated albumin","http://www.ebi.ac.uk/efo/EFO_0009304"
"2553","EFO_0009305","total glycated albumin","http://www.ebi.ac.uk/efo/EFO_0009305"
"2554","EFO_0009306","atazanavir measurement","http://www.ebi.ac.uk/efo/EFO_0009306"
"2555","EFO_0009308","response to long-chain n-3 PUFA dietary supplementation","http://www.ebi.ac.uk/efo/EFO_0009308"
"2556","HP_0001007","Hirsutism","http://purl.obolibrary.org/obo/HP_0001007"
"2557","EFO_1001231","uveitis","http://www.ebi.ac.uk/efo/EFO_1001231"
"2558","EFO_0009321","diabetic macular edema","http://www.ebi.ac.uk/efo/EFO_0009321"
"2559","EFO_0009322","proliferative diabetic retinopathy","http://www.ebi.ac.uk/efo/EFO_0009322"
"2560","EFO_0009328","cerebral cortex growth measurement","http://www.ebi.ac.uk/efo/EFO_0009328"
"2561","EFO_0009334","prefrontal cortex growth measurement","http://www.ebi.ac.uk/efo/EFO_0009334"
"2562","EFO_0009335","white matter growth measurement","http://www.ebi.ac.uk/efo/EFO_0009335"
"2563","EFO_0009325","basal ganglia growth measurement","http://www.ebi.ac.uk/efo/EFO_0009325"
"2564","EFO_0009327","cerebellum growth measurement","http://www.ebi.ac.uk/efo/EFO_0009327"
"2565","EFO_0009326","brain growth measurement","http://www.ebi.ac.uk/efo/EFO_0009326"
"2566","EFO_0009332","executive function measurement","http://www.ebi.ac.uk/efo/EFO_0009332"
"2567","EFO_0009330","Chlamydia trachomatis seropositivity","http://www.ebi.ac.uk/efo/EFO_0009330"
"2568","EFO_0009331","erosive tooth wear measurement","http://www.ebi.ac.uk/efo/EFO_0009331"
"2569","EFO_0009324","APOL1 risk genotype carrier status","http://www.ebi.ac.uk/efo/EFO_0009324"
"2570","EFO_0009323","alpha synuclein measurement","http://www.ebi.ac.uk/efo/EFO_0009323"
"2571","EFO_0009336","velopharyngeal dysfunction","http://www.ebi.ac.uk/efo/EFO_0009336"
"2572","Orphanet_98896","Duchenne muscular dystrophy","http://www.orpha.net/ORDO/Orphanet_98896"
"2573","EFO_1001436","thyroid nodule","http://www.ebi.ac.uk/efo/EFO_1001436"
"2574","EFO_0009338","Epstein-Barr virus early antigen seropositivity","http://www.ebi.ac.uk/efo/EFO_0009338"
"2575","EFO_0009339","Herpes simplex virus 2 seropositivity","http://www.ebi.ac.uk/efo/EFO_0009339"
"2576","EFO_0009340","Varicella zoster virus seropositivity","http://www.ebi.ac.uk/efo/EFO_0009340"
"2577","EFO_0009341","Helicobacter pylori seropositivity","http://www.ebi.ac.uk/efo/EFO_0009341"
"2578","EFO_0009342","Measles virus seropositivity","http://www.ebi.ac.uk/efo/EFO_0009342"
"2579","EFO_0009343","Mumps virus seropositivity","http://www.ebi.ac.uk/efo/EFO_0009343"
"2580","EFO_0009344","Rubella virus seropositivity","http://www.ebi.ac.uk/efo/EFO_0009344"
"2581","EFO_0009345","Hepatitis B virus surface antigen seropositivity","http://www.ebi.ac.uk/efo/EFO_0009345"
"2582","EFO_0009346","Hepatitis B virus core antigen seropositivity","http://www.ebi.ac.uk/efo/EFO_0009346"
"2583","EFO_0009347","Anti-cytomegalovirus IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009347"
"2584","EFO_0009348","Anti-Epstein-Barr virus early antigen IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009348"
"2585","EFO_0009349","Anti-herpes simplex virus 1 IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009349"
"2586","EFO_0009350","Anti-herpes simplex virus 2 IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009350"
"2587","EFO_0009351","Anti-varicella zoster virus IgG measurement","http://www.ebi.ac.uk/efo/EFO_0009351"
